id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4927328,Whale Beach Escape- Summer/Winter Getaway,25382466,David And Emily,,Pittwater,-33.6172933600379,151.33465749633197,Entire home/apt,185,2,106,2017-04-01,3.87,2,290
14359774,Sunset Serenity,88043243,Theo,,Pittwater,-33.60738464502492,151.32873700023973,Entire home/apt,650,2,2,2017-03-26,0.31,1,358
17718593,Avalon Beach House,120790936,Geraldine,,Pittwater,-33.63655236249179,151.32369766212562,Entire home/apt,176,2,0,,,1,57
9712708,Bright sunny ENTIRE HOME AVALON 4 BEDROOMS,50142518,Petah,,Pittwater,-33.64220686417584,151.32101067111606,Entire home/apt,292,1,45,2017-03-25,2.84,4,334
8992184,Stunning & Unique Summer Home,727873,Louisa,,Pittwater,-33.636132426729226,151.307166427134,Entire home/apt,750,21,0,,,1,0
143280,Garden Retreat Northern Beaches,695349,Rob & Cathy,,Pittwater,-33.693999090364144,151.29036004345227,Entire home/apt,170,2,18,2016-12-26,0.94,3,334
3093589,Avalon Beach cottage ,15733215,Charlie,,Pittwater,-33.62912069598288,151.33514171594123,Entire home/apt,229,2,17,2017-01-01,0.50,1,33
9318323,Perfect family summer retreat available at Xmas,27443888,Louise,,Pittwater,-33.64203740171403,151.31475281897622,Entire home/apt,422,4,2,2017-01-03,0.16,1,136
16126952,Quiet home with Seaviews,47535014,Carly,,Pittwater,-33.65531540750084,151.28842852145803,Entire home/apt,380,2,1,2017-04-02,0.32,1,175
8000510,Beach area apt. Designer styled,42232984,Camila,,Pittwater,-33.65847802020932,151.31508234108972,Entire home/apt,98,14,0,,,1,0
10237028,Cozy N Narrabeen Self Contained Apt,37098642,Travis & Shauna,,Pittwater,-33.69791517821634,151.2880010630606,Entire home/apt,90,4,17,2017-03-07,1.11,3,223
10902870,Coasters Retreat Holiday House,13459877,Madeline,,Pittwater,-33.602759201787556,151.3018512256655,Entire home/apt,180,2,9,2017-01-09,1.01,3,283
10366979,'Oceans 12' Palm Beach Villa,50024448,Vicki,,Pittwater,-33.59640350778063,151.32255568773283,Entire home/apt,950,2,7,2017-02-26,1.17,1,356
12915777,Tree House Apartment (2 - 4 pers),19558220,Lorraine,,Pittwater,-33.65047943912872,151.31077935506352,Entire home/apt,165,2,6,2017-03-11,0.56,2,23
11806617,Permanora,62881711,Selena,,Pittwater,-33.704248434686924,151.28215864035673,Entire home/apt,90,1,35,2017-03-22,2.88,2,331
6292330,Whale Beach Escape House,25382466,David And Emily,,Pittwater,-33.61719310898515,151.33267350619852,Entire home/apt,1000,7,2,2016-01-05,0.13,2,0
11020285,Ultra Stylish Palmy Apartment,3231371,Tara,,Pittwater,-33.60055122163262,151.32558386915434,Entire home/apt,499,5,0,,,25,365
17179548,Home and Away,62613678,Anne,,Pittwater,-33.69228585335854,151.2773436272725,Entire home/apt,250,7,0,,,2,35
9516175,North Avalon Retreat,49308141,Josie,,Pittwater,-33.627336510327844,151.33767620573096,Entire home/apt,1100,7,0,,,1,0
16651456,Horizons,110070372,Steven,,Pittwater,-33.67872034798156,151.31173692176196,Entire home/apt,195,7,0,,,1,39
5253206,4 Bed Mona Vale Beach House,15627613,Louise,,Pittwater,-33.672791280250735,151.3098187545881,Entire home/apt,300,3,5,2016-05-22,0.20,1,354
1276799,Avalon Beach Retreat,6949862,David,,Pittwater,-33.63227342280291,151.33530399098228,Entire home/apt,395,2,9,2017-03-19,0.23,2,353
4076976,Pittwater Paradise,21146016,Evelyn,,Pittwater,-33.62579930323633,151.31843566821127,Entire home/apt,220,2,51,2017-03-18,1.68,1,336
10299532,Lovely Cottage Short Walk to Beach,9674524,Jonathan,,Pittwater,-33.62878596736502,151.32791428492024,Entire home/apt,176,7,14,2016-04-11,0.94,1,179
4207786,Avalon Murlin Apt. Private Room,21833330,Lucy,,Pittwater,-33.63873587448249,151.3293574550651,Entire home/apt,80,2,18,2016-10-11,0.60,2,262
4988605,Modern Sydney Beach Cottage,21205048,Jarrod,,Pittwater,-33.70690062000771,151.29189675360954,Entire home/apt,475,5,0,,,1,0
6391071,Avalon Cliff View,10571578,Nicole,,Pittwater,-33.62881713436903,151.3391293530821,Entire home/apt,849,2,4,2016-03-31,0.22,7,362
5185223,"Little Black Shack, Great Mackerel Beach",8910548,Ingrid & Jamie,,Pittwater,-33.59261693894332,151.30172728969276,Entire home/apt,499,2,38,2017-03-11,1.56,1,323
7881,BeachHouse Oceanviews Double Room,21741,Lea,,Pittwater,-33.69881467282949,151.28293542642282,Private room,80,3,14,2015-07-05,0.22,3,337
10159395,Lovely Large Room in new house,51110562,Ruby,,Pittwater,-33.69233278969264,151.2896742092861,Private room,89,1,0,,,1,365
16135622,Comfortable Newport apartment,104423208,Linda,,Pittwater,-33.659867163694464,151.31074920754676,Entire home/apt,140,1,8,2017-03-18,2.73,1,40
17574205,Room in stunning house with pool (great location),77724533,Jana,,Pittwater,-33.66828429120742,151.31443716246645,Private room,45,1,0,,,1,29
8462233,AVALON HOLIDAY HOUSE..WALK TO BEACH,6136809,Katie,,Pittwater,-33.626632395668544,151.32964495613544,Entire home/apt,450,7,0,,,1,0
8459881,Studio Style Room above the Beaches,19717717,Kye And Isabelle,,Pittwater,-33.651125533095396,151.313583623329,Entire home/apt,79,4,19,2017-01-27,1.03,1,261
5581269,Backyard cabin by lovely Pittwater,11957095,Michy,,Pittwater,-33.636651287020086,151.30595221373736,Entire home/apt,130,1,66,2017-03-18,2.64,1,355
2496135,"Magnificent Views, Minutes to Beach",12776882,Katrina,,Pittwater,-33.653967221277036,151.3135544541257,Entire home/apt,400,2,5,2017-01-14,1.56,1,66
17641860,Luxury beachside retreat on Newport Beach,120009086,Helen & Tim,,Pittwater,-33.6477885871309,151.32571645399963,Entire home/apt,220,2,0,,,1,348
8925579,Palm Beach Bed & Breakfast PROVENCE,6764931,Rudi & Avalon,,Pittwater,-33.59985454682222,151.32090638913783,Private room,201,2,3,2016-12-09,0.20,4,337
14890454,Resort Style Modern Family Beach Home,80433248,Josephine,,Pittwater,-33.63124327494994,151.3211714037071,Entire home/apt,1250,7,0,,,1,174
9908228,Avalon Paradise,50948495,Russell,,Pittwater,-33.63119356100139,151.31966853599118,Entire home/apt,1080,6,2,2017-01-15,0.14,1,28
16263765,NORTHERN BEACHES OF SYDNEY- Resort,16445099,Kaye,,Pittwater,-33.68937002858119,151.2930710412349,Entire home/apt,121,7,1,2017-01-02,0.33,1,325
8926500,Newport Beach House,46678865,Fran,,Pittwater,-33.66004481920472,151.31876262469189,Entire home/apt,830,10,0,,,1,365
11147070,Avalon Beach House,57940804,Leonie,,Pittwater,-33.620018085508576,151.33118388025463,Entire home/apt,333,5,2,2017-01-07,0.64,1,363
8991255,AVALON DESIGNER HOME,19607890,Jennifer,,Pittwater,-33.624528648730475,151.32108973750385,Entire home/apt,499,7,2,2016-01-10,0.13,1,0
7482059,luxury 5 bedroom home with pool,39182383,Anna,,Pittwater,-33.680249064024956,151.2999983986686,Entire home/apt,1100,7,0,,,1,0
16003635,"Sunny, spacious apartment in ideal location!",65969990,Andrew,,Pittwater,-33.697458759701505,151.2895713527106,Private room,41,2,9,2017-03-18,2.84,1,55
5059126,Newport Beach house - amazing views,355522,Dennis,,Pittwater,-33.64944453865712,151.32108688408096,Entire home/apt,1000,4,0,,,3,49
9511122,Avalon Oasis - NBH,30021442,Northern Beaches Holidays,,Pittwater,-33.62674645987165,151.33166949045065,Entire home/apt,950,14,0,,,34,0
14692923,"Private entrance large room, ensuite near beach.",91233090,Annabelle,,Pittwater,-33.628851089978895,151.32518534065792,Private room,94,1,31,2017-04-01,4.29,1,296
9117981,Avalon House - walk to everything,20582809,Megan,,Pittwater,-33.63324370011324,151.32792104608697,Entire home/apt,430,5,1,2016-01-05,0.07,19,62
9827171,Artist Bush Retreat Avalon Beach,50610149,Murray,,Pittwater,-33.62940093708976,151.3219287764993,Entire home/apt,149,2,70,2017-03-25,4.60,1,312
9187968,Florida Trees Palm Beach NSW,12852399,Bron,,Pittwater,-33.600953962635664,151.3234184876168,Entire home/apt,1500,3,0,,,1,0
9516367,North Avalon Beach Cottage,8761272,Susan,,Pittwater,-33.628800589698145,151.332718584951,Entire home/apt,145,2,33,2017-03-30,1.99,1,246
9118111,Secluded beach house with pool,20582809,Megan,,Pittwater,-33.66481660020368,151.31454844487743,Entire home/apt,600,5,0,,,19,0
13115820,Absolute beachfront home in exclusive Palm Beach,48293012,Carol,,Pittwater,-33.605015880370196,151.32141935497236,Entire home/apt,689,2,22,2017-03-28,2.57,1,330
1382456,tlc Sanctuary 'studio style' Avalon,7485549,Vicki,,Pittwater,-33.6210759595953,151.3182146993366,Entire home/apt,201,2,105,2016-06-14,2.53,1,0
9844097,Spacious Family Beach House,46782289,Amelia,,Pittwater,-33.62089199780893,151.33534426529462,Entire home/apt,1350,7,0,,,1,0
6889998,Pet Friendly House w/ Private Garden,36106002,Tom,,Pittwater,-33.68262092344701,151.29840834399357,Entire home/apt,79,1,34,2017-03-31,1.74,2,194
5581984,Treehouse Palm Beach,8146180,Iona & Angel,,Pittwater,-33.60908705237846,151.3249935456768,Entire home/apt,425,2,15,2017-02-01,0.68,1,348
14885484,Elaine Beach House - Avalon Beach,19748198,Rachel,,Pittwater,-33.630126273427145,151.33156512191377,Entire home/apt,700,5,3,2017-01-26,0.97,1,156
11281013,Panoramic Pittwater Retreat,7885662,Jen,,Pittwater,-33.6411023201492,151.31047786243664,Entire home/apt,225,2,16,2017-01-04,1.19,3,171
450017,Northern Beaches slice of paradise,2235120,Michael,,Pittwater,-33.693900189202196,151.2907162555116,Entire home/apt,260,7,2,2014-01-11,0.05,2,0
17048236,"Newport Beach, close to everything",27398173,Val And Ed,,Pittwater,-33.65276065107275,151.3207885291099,Private room,100,1,0,,,1,70
7549786,"Fantastic Home, Pool & Ocean Views",38303229,Michael,,Pittwater,-33.69595717902747,151.27808694994346,Entire home/apt,250,5,1,2015-09-27,0.05,1,0
17032123,Reserve Resort,48283046,Brita,,Pittwater,-33.60629959680445,151.32711948030897,Private room,160,1,7,2017-04-01,3.68,1,256
11323882,Resort style living,59236434,Melanie,,Pittwater,-33.69208487698239,151.29738074342504,Entire home/apt,199,1,1,2017-01-01,0.32,1,365
12854129,LUXICO - Bilgola Beach,11914644,Luxico Holiday Homes,,Pittwater,-33.64173637935075,151.3295690790655,Entire home/apt,758,7,0,,,26,273
8332175,"Iluka 2 Bedroom Apartment, Palm Beach NSW",24721535,Karen,,Pittwater,-33.60044236832854,151.3184243661628,Entire home/apt,350,2,8,2017-02-12,0.48,3,357
6497187,Careel Bay Summer House,10571578,Nicole,,Pittwater,-33.62403389447588,151.32601876155047,Entire home/apt,700,1,0,,,7,365
14749768,Palm Beach Studio.....,91911866,Claire,,Pittwater,-33.59975598273209,151.32256217800926,Private room,250,1,0,,,1,306
10435537,On the Ocean Whale Beach Cottage,53754095,John,,Pittwater,-33.61579328689427,151.3318887940116,Entire home/apt,350,3,8,2017-01-29,0.76,1,81
15425383,Resort Style Living - Noth Narrabeen,40635478,Nicola,,Pittwater,-33.707684466376065,151.29093766949617,Entire home/apt,450,7,2,2017-03-01,0.65,1,358
14302646,Private Room in the heart of Mona Vale,87377855,Ben,,Pittwater,-33.679392122548855,151.30046109735773,Private room,115,1,0,,,1,179
9452970,'Sea Bed' - refreshing & private,27746221,Justine,,Pittwater,-33.64448022955598,151.31918981610616,Private room,118,1,37,2017-03-25,2.22,3,82
1195527,Lovely ensuite rooms at Avalon,465560,Elaine,,Pittwater,-33.619165157798484,151.33516759007037,Private room,140,2,2,2013-11-15,0.05,10,365
12860969,"Palm Beach Luxury Home, Pool, Views & 5 bedrooms.",66970711,Lynne,,Pittwater,-33.61069541400933,151.32741050344563,Entire home/apt,1800,1,15,2017-03-18,1.49,4,278
9979116,LUXICO - Pittwater (Palm Beach),11914644,Luxico Holiday Homes,,Pittwater,-33.59524275339251,151.3246755840646,Entire home/apt,2597,3,0,,,26,365
6045406,Bedroom with en suite,6489984,Barry,,Pittwater,-33.638822029647166,151.324918713973,Private room,149,2,0,,,4,363
14390363,Designer apartment near whale beach,6422887,Anna,,Pittwater,-33.62042800218066,151.33507413333396,Entire home/apt,201,2,11,2017-03-18,1.81,1,352
15876086,Brilliant Beach & Ocean Views.,49063307,Simone,,Pittwater,-33.68945910543108,151.30777620282427,Entire home/apt,1389,3,1,2016-12-29,0.31,1,127
11722762,Ocean Vista - Bilgola Beach NBH,30021442,Northern Beaches Holidays,,Pittwater,-33.64281813578702,151.3279685387536,Entire home/apt,1000,7,0,,,34,365
16845495,North Avalon - Family - Beach House,44104604,Sophie,,Pittwater,-33.62824347765225,151.33664810532545,Entire home/apt,245,2,1,2017-02-25,0.79,2,79
13320318,Clifftop Beach House,7435148,Kate,,Pittwater,-33.617560495979276,151.33780732168785,Entire home/apt,300,5,0,,,1,0
17907875,Warriewood Beach-Family House with pool,122736006,Susan,,Pittwater,-33.68895163492259,151.30436372257614,Entire home/apt,250,14,0,,,1,49
5128349,New North Avalon Sunny Loft,26511293,Mark,,Pittwater,-33.62058249078136,151.33368415792867,Entire home/apt,249,1,46,2017-03-25,1.89,1,363
2900140,Neiafu by the sea @ Newport Beach ,14822743,Anne (Andi),,Pittwater,-33.65884561781614,151.32132879029973,Entire home/apt,139,2,28,2017-03-11,0.83,2,354
9322790,Stunning 1-2 bedroom beachfront 'gem',24211030,Ali,,Pittwater,-33.69775896633113,151.30970504405704,Entire home/apt,185,3,17,2017-03-08,1.29,2,313
9454074,"Spacious, sun filled, beach house.",45320070,Sue,,Pittwater,-33.659944652763635,151.32297937386937,Entire home/apt,499,6,2,2016-01-11,0.13,1,0
232188,Best of Both Worlds North Narrabeen,695349,Rob & Cathy,,Pittwater,-33.70016886412497,151.29354823844344,Entire home/apt,201,2,62,2017-03-18,1.10,3,315
3425736,Self Contained Studio apartment,6930933,Alex,,Pittwater,-33.69979638848981,151.28898556328974,Entire home/apt,79,1,54,2017-03-27,1.70,1,339
17253860,BEST BEACH HOLIDAY!,95214788,Cushie - Concierge Services,,Pittwater,-33.64407291915451,151.32569031611663,Entire home/apt,450,2,1,2017-03-12,1,7,341
279082,Beach House - Surf Beach is 100m,1455772,Kate,,Pittwater,-33.657609175158626,151.3222198755111,Entire home/apt,720,7,0,,,1,0
15745571,"Newport Getaway - Views, style, privacy, location!",4660743,Pamela & Jeff,,Pittwater,-33.65069968140479,151.3175378033498,Entire home/apt,165,1,7,2017-04-01,2.31,1,174
14565947,'Tintagel' - overlooking Avalon & Bilgola Beach.,90223143,Evelyn,,Pittwater,-33.64237085830642,151.32688174002345,Entire home/apt,849,3,2,2017-01-01,0.47,1,175
9582219,Gorgeous new family home w/swim spa,47742208,Shelley,,Pittwater,-33.673510415981625,151.2870275303651,Entire home/apt,385,6,0,,,1,0
9516685,Rocklands - Palm Beach NBH,30021442,Northern Beaches Holidays,,Pittwater,-33.59730828547466,151.32384829574355,Entire home/apt,1000,2,0,,,34,134
9323120,Stunning quiet beachfront 20km from harbour bridge,24211030,Ali,,Pittwater,-33.7015318786279,151.3089900917767,Entire home/apt,1375,7,2,2017-01-03,0.13,2,81
2900658,Neiafu @ Newport Beach,14822743,Anne (Andi),,Pittwater,-33.657436737728354,151.32050888327237,Private room,145,1,0,,,2,362
4342571,OFFSHORE Walk to the Beach!,22544419,Russell,,Pittwater,-33.602070023444426,151.3273847041005,Entire home/apt,650,1,10,2017-02-26,0.81,2,300
9516854,Bynya - Palm Beach NBH,30021442,Northern Beaches Holidays,,Pittwater,-33.60702564528622,151.32935100903015,Entire home/apt,849,2,1,2016-11-12,0.21,34,356
2245452,Waratah Beach House Palm Beach,6784646,Joanne  & Ali,,Pittwater,-33.59427035915109,151.32013047396103,Entire home/apt,796,2,11,2017-02-22,0.32,7,359
9516933,Cabbage Tree Cottage - NBH,30021442,Northern Beaches Holidays,,Pittwater,-33.60090306127073,151.32524907028662,Entire home/apt,1000,2,1,2016-05-01,0.09,34,358
8471427,North Avalon Family Beach Home,44612313,Annette,,Pittwater,-33.62294776603399,151.33680154844245,Entire home/apt,300,4,3,2016-12-31,0.21,1,13
14762889,Quite nest in Northern Beaches,24822680,Michele,,Pittwater,-33.69329634971228,151.30675443598685,Private room,121,3,0,,,1,363
4342679,Balinese-style retreat by the Beach,22544947,Neela,,Pittwater,-33.63044379157811,151.32883676318545,Entire home/apt,700,14,1,2015-01-03,0.04,1,0
12796839,BEACH HOUSE LUXURY PANORAMIC VIEWS,57670654,Maryrose,,Pittwater,-33.592874834191484,151.32057825558934,Entire home/apt,1350,2,1,2017-01-02,0.33,1,361
14828460,Palm Beach Bed & Breakfast,7597942,Heidi,,Pittwater,-33.59576192434964,151.32341743718845,Entire home/apt,249,1,18,2017-03-30,2.81,2,351
11417868,Pittwater Haven with sweeping water views,24308736,Mooyneen,,Pittwater,-33.642440688403404,151.30936573003368,Entire home/apt,165,1,33,2017-04-01,3.90,1,11
13646296,Summer getaway- prime location on Northern Beaches,63031441,Laura,,Pittwater,-33.688539228866524,151.2953282091716,Entire home/apt,182,5,2,2017-01-22,0.65,1,0
9976320,Comfortable Garden Apartment,21058066,Sue And Brett,,Pittwater,-33.62777240255523,151.3203917360797,Entire home/apt,180,1,48,2017-03-18,3.10,2,361
2636367,Beauty by the Beach,2551850,Virginia,,Pittwater,-33.67632612161386,151.31522559869538,Entire home/apt,1300,7,0,,,1,0
539231,Newport Beach Sydney Ocean View,2649331,Ann-Maree & Malcolm,,Pittwater,-33.64898273032796,151.31927044683883,Entire home/apt,201,1,63,2017-04-01,1.13,1,360
9190138,Beautiful Avalon Studio,47810890,Nick,,Pittwater,-33.63417455693799,151.3209809731643,Private room,149,1,66,2017-04-01,3.97,1,345
12011533,"Sunny, happy family home close to Avalon village.",29672162,Daniel,,Pittwater,-33.640738083023294,151.3199979830304,Entire home/apt,250,5,0,,,1,0
4868129,Between the Beaches,25040633,Christina,,Pittwater,-33.61766882577248,151.33565807050599,Entire home/apt,180,2,15,2017-02-25,0.55,1,345
16664624,North Narrabeen ultimate package,69584128,Simone,,Pittwater,-33.70044089597404,151.30028419624537,Entire home/apt,149,1,4,2017-04-01,1.82,1,36
16861366,"""Bamboo Bungalow"" Beachside",48038600,Jacqui,,Pittwater,-33.657742274694535,151.31885945755505,Entire home/apt,121,1,5,2017-03-15,2.11,1,308
9980125,Beach and rainforest haven,12619959,Suzie,,Pittwater,-33.58963708954279,151.29682757994053,Private room,110,2,2,2016-04-25,0.16,3,8
14043410,Stylish New Beach 2 bedroom apart Warriewood beach,84171141,Kelly,,Pittwater,-33.691452970314,151.308217032383,Entire home/apt,201,2,10,2017-03-21,1.91,1,283
12077327,Seaside Secret - relax by the sea,8908026,Geoff,,Pittwater,-33.59028571296301,151.29738528066665,Entire home/apt,350,2,1,2016-11-20,0.22,1,306
9782987,Pittwater Dreamimg,50430399,Paula,,Pittwater,-33.64613612271349,151.30785641639397,Entire home/apt,800,3,6,2017-02-04,0.39,1,0
16467707,Stylish private beachside semi!,49654880,Annabelle,,Pittwater,-33.63320485608567,151.3359858274954,Entire home/apt,250,2,4,2017-02-26,1.64,1,180
4867836,Modern Beachside Apartment (3 br),9079922,Hannah,,Pittwater,-33.65523254749177,151.31820857682902,Entire home/apt,239,2,59,2017-03-30,2.14,2,342
8800111,A peaceful treehouse sanctuary,46112946,Roxana,,Pittwater,-33.62950070473525,151.32350968368888,Entire home/apt,330,7,0,,,1,0
15878022,FAMILY HOLIDAY WITH MASTER RETREAT,95214788,Cushie - Concierge Services,,Pittwater,-33.65251339141802,151.3038153854569,Entire home/apt,380,1,6,2017-01-02,1.26,7,54
14043872,"Albert rd Avalon , Home away from home.",84176611,Simone And Mike,,Pittwater,-33.62363396431401,151.3362863233555,Entire home/apt,350,5,0,,,1,0
15485465,Mackeral Beach Retreat.,9042738,Liz,,Pittwater,-33.58995101437437,151.30022617065063,Entire home/apt,250,2,13,2017-03-30,3.42,1,354
7293513,Modern beachside haven,28194045,Mark,,Pittwater,-33.647664820976246,151.3245805965389,Entire home/apt,1199,1,0,,,1,0
10041126,Unique & Rustic Newport Waterfront,51542233,Lily,,Pittwater,-33.65047637928854,151.30318340926658,Entire home/apt,750,2,0,,,1,90
17910419,Pittwater Cottage,23438414,Marissa,,Pittwater,-33.64021422468397,151.31859199640593,Entire home/apt,111,2,0,,,1,346
8472994,Avalon Spacious Beach House,37978273,Victoria,,Pittwater,-33.6290373920548,151.33116859280406,Entire home/apt,600,7,9,2017-01-06,0.58,1,107
13715902,Avalon Beach Beauty,16554393,Steph,,Pittwater,-33.62793889771901,151.33858071876625,Entire home/apt,675,7,0,,,1,0
